source_id,raw_company_name,raw_address,raw_phone,industry,lat,lng,google_rating,google_reviews_count
ChIJsyjzE3wVXIgRSa56nhq7VCM,River of Hope Church,"6571 McFall Rd, Knoxville, TN 37918, USA",(865) 297-3290,,36.0730457,-83.905036,4.9,13
ChIJuyZjj_Q2XIgRBOpTCzd4iD0,Faith Promise Church - Anderson County Campus,"1115 N Charles G Seivers Blvd Unit 4, Clinton, TN 37716, USA",(865) 251-2590,,36.1173685,-84.1165656,4.7,46
ChIJC8al1x8uXIgRfD5Punzq9JA,Citizens Church,"10258 Hardin Valley Rd, Knoxville, TN 37932, USA",(865) 300-0063,,35.9551677,-84.14162619999999,4.5,13
ChIJlXZ6ugIRXIgRd4Iu5Kkxilk,A Church Called Home,"5637 Strawberry Plains Pike, Knoxville, TN 37914, USA",(865) 643-8900,churches,35.9816235,-83.81987219999999,4.8,66
ChIJb20T0FMjXIgRGt4_MAs1l3Y,City Point Church,"201 Center Park Dr #1100, Knoxville, TN 37922, USA",(865) 214-7740,,35.9062121,-84.122809,5,5
ChIJ0RWEes4EXIgRo783jsxqkHY,Seymour Heights Christian Church,"122 Boyds Creek Hwy, Seymour, TN 37865, USA",(865) 577-0842,,35.8718659,-83.7557789,4.7,73
ChIJk1qarDUVXIgRGinqbFji-UY,Redemption Harvest Church,"7824 Old Maynardville Pike, Knoxville, TN 37938, USA",(865) 922-5969,,36.1054367,-83.9083518,4.6,26
ChIJ55cHagA7XIgRrE-hLGHWLR8,City Hills Church | Powell Campus,"3503 W Emory Rd, Powell, TN 37849, USA",(865) 291-2393,,36.0206743,-84.0507142,5,2
ChIJ47goQpMWXIgR5Iv5DeptrZY,Honey Rock Victorious Church,"4113 Holston Dr, Knoxville, TN 37914, USA",(865) 541-6111,churches,36.0012356,-83.8728459,4.6,84
ChIJpV7BMAWeXogReCiBvmFYKKc,Blount Community Church,"1533 W Lamar Alexander Pkwy, Maryville, TN 37801, USA",(865) 724-2542,,35.7553043,-84.00742389999999,5,53
ChIJ-_E127UfXIgR0_zmw-Tjnzc,New Harvest Church,"3715 E Lamar Alexander Pkwy, Maryville, TN 37804, USA",(931) 210-4405,,35.7602067,-83.8677153,4.9,24
ChIJxy1usHg-XIgRB31wH6df9t4,Faith Promise Church - North Knox Campus,"5830 Haynes-Sterchi Rd, Knoxville, TN 37912, USA",(865) 251-2590,churches,36.0261583,-83.9684839,4.5,131
ChIJf9H8QW0_XIgRMYo1bkZRO48,The Way,"8015 Facade Ln, Powell, TN 37849, USA",(865) 938-3367,,36.057836,-84.00743299999999,4.5,8
ChIJC5EoXUCeXogRRXwAAU3rGXk,Faith Promise Church - Blount Campus,"539 N Foothills Plaza Dr, Maryville, TN 37801, USA",(865) 251-2590,,35.7405409,-83.99243109999999,4.4,80
ChIJn8T3f_8-XIgRWrE7EEb7HUA,White Stone Church,"1719 E Emory Rd, Knoxville, TN 37938, USA",(865) 255-4938,,36.0652864,-83.9740886,4.8,30
ChIJMZTJK50-XIgRXkuvBiYKQ_E,Glory Church at Dante,"313 Brown Dr SW, Knoxville, TN 37918, USA",(865) 689-1026,churches,36.0294542,-83.98503819999999,4.7,40
ChIJA8DKxqIVXIgRwMgTtDva_co,Fellowship North,"3203 Tazewell Pike, Knoxville, TN 37918, USA",,churches,36.0291317,-83.9209769,4.9,20
ChIJXZfQnC0bXIgRnEU4vP7FRfQ,Eden Chapel,"110 Simmons Rd, Seymour, TN 37865, USA",(865) 213-2681,,35.8743591,-83.7647585,5,13
ChIJj7pWJQ8XXIgRtkDcr5HS1Qs,Knoxville Connect Church,"1026 Kenyon St, Knoxville, TN 37917, USA",(865) 851-7827,churches,35.9878228,-83.92219,4.9,18
ChIJB-18ZwEvXIgRxhW5CT9byxg,Freedom House Church,"132 Lovell Rd, Knoxville, TN 37934, USA",(865) 966-0455,,35.8982982,-84.1388364,4.9,27
ChIJEzQ_iOoiXIgRs8YoFQf0oSQ,Calvary Knoxville,"3330 W Governor John Sevier Hwy, Knoxville, TN 37920, USA",(865) 609-1385,churches,35.8837272,-83.95307509999999,4.9,147
ChIJc_L6qbSfXogRQ5YLftXQNoY,180Church,"1104 Montvale Station Rd, Maryville, TN 37803, USA",,,35.7376375,-83.97418259999999,4.8,21
ChIJvxwaI86fXogRsoviwi5khmU,First Christian Church Maryville,"400 Court St, Maryville, TN 37803, USA",(865) 983-1281,,35.7531665,-83.9676791,4.6,12
ChIJ_8D_aZscXIgR6AbmYCdJUv4,Foothills Worship Center,"5555 Sevierville Rd, Seymour, TN 37865, USA",(865) 233-4088,,35.8363256,-83.7933012,4.9,17
ChIJo2c01BQWXIgRH1iR_RPIdlA,Harvest Christian Fellowship,"2505 Washington Pike, Knoxville, TN 37917, USA",(865) 637-1295,churches,36.0035772,-83.91091709999999,4.8,33
ChIJ0f0w3Sc9XIgRFj8LLgRkKnU,Legacy Church,"3300 Sutherland Ave, Knoxville, TN 37919, USA",(865) 484-6086,churches,35.9489011,-83.9738924,4.5,17
ChIJY5W1zao6XIgRuQ-VbLKIFxY,West Towne Christian Church,"9300 Middlebrook Pike, Knoxville, TN 37931, USA",(865) 357-9822,,35.944699,-84.100442,5,13
ChIJsyHjVoM-XIgRCF7gsiI5wII,Harvest Church,"6720 Kern Rd, Knoxville, TN 37918, USA",(865) 689-4833,churches,36.0309392,-83.98467529999999,4.8,17
ChIJNV6iAmU9XIgR0tYqQ3usXZ8,Eternal Life Harvest Center,"1801 Western Ave, Knoxville, TN 37921, USA",(865) 971-1988,churches,35.967039,-83.9400617,4.8,46
ChIJw-i8rXcvXIgR7l36ND-oonE,Bolton Insurance,"200 Fox Rd, Knoxville, TN 37922, USA",(865) 690-5000,,35.8997564,-84.1145794,5,146
ChIJZXckg8MkXIgRzgYwDpSXDn0,William Knight Insurance Agency,"1717 Winston Rd, Knoxville, TN 37919, USA",(865) 375-8934,,35.9246404,-84.0458513,4.9,350
ChIJW0twWFcvXIgREkZYR-wOqL4,Sparks Insurance,"10101 Sherrill Blvd, Knoxville, TN 37932, USA",(865) 687-1855,,35.91924729999999,-84.1248286,4.8,324
ChIJn0tdRnIgXIgRtBAsotYWEo8,"Bryan Insurance Group, Inc.","214 Ellis Ave, Maryville, TN 37804, USA",(865) 983-8114,,35.7552551,-83.9684887,4.9,287
ChIJFSG7Jp4-XIgRv0uIUVr1v60,Elite Insurance Knoxville,"113 Legacy View Way, Knoxville, TN 37918, USA",(865) 687-5140,insurance_agents,36.0278492,-83.9936577,4.9,52
ChIJsWTnvJGdXogRs8NjNetnjBo,Farmers Insurance - Drew Miles,"604 Crawford St, Maryville, TN 37804, USA",(865) 233-4237,,35.755863,-83.9641927,4.9,110
ChIJzfDqixclXIgROfcLZQ1M9WI,Knoxville Insurance Group,"220 S Peters Rd #103, Knoxville, TN 37923, USA",(865) 694-9788,,35.9111923,-84.08025479999999,4.9,771
ChIJaVnoJRsWXIgR0_8EaFXDCZY,Acceptance Insurance,"4338 N Broadway, Knoxville, TN 37917, USA",(865) 392-7209,insurance_agents,36.0118554,-83.9229618,4.7,122
ChIJ5awM0kZqXIgRKFD2y8hVCxM,Collins Insurance Agency,"216 Maynardville Hwy, Maynardville, TN 37807, USA",(865) 745-1687,,36.1699087,-83.90520010000002,5,204
ChIJR0U5SScYXIgRNGgRgy76szM,Acceptance Insurance,"4409 Chapman Hwy I, Knoxville, TN 37920, USA",(865) 392-7210,insurance_agents,35.9325415,-83.9059308,4.9,230
ChIJ1yPSxjQ8XIgRvzCGoBLYWic,Bradley Insurance Agency,"5210 Schubert Rd, Knoxville, TN 37912, USA",(865) 281-7722,insurance_agents,36.0073217,-83.97565050000001,4.3,42
ChIJoz2jzi0VXIgRbrPoIXoZD7s,Good Nature Insurance Agency,"428 E Scott Ave, Knoxville, TN 37917, USA",(865) 224-8887,insurance_agents,35.9866164,-83.9268238,5,69
ChIJj_M0zP0VXIgRuAfXabe61no,Broadway Insurance Agency,"102 E Adair Dr, Knoxville, TN 37918, USA",(865) 689-6228,insurance_agents,36.0252285,-83.9259043,4.7,44
ChIJf4Hlb8QXXIgR0pM9GQxO_qo,21st Insurance Agency,"620 Market St, Knoxville, TN 37902, USA",(866) 727-4712,insurance_agents,35.9633462,-83.917914,4.9,3385
ChIJb0tf_LM3XIgRbH3JH8M-FDY,ISG Insurance,"499 S Charles G Seivers Blvd, Clinton, TN 37716, USA",(865) 674-4710,,36.092351,-84.1384597,4.4,92
ChIJuZ4JhzQ7XIgRH__pVNT4J7E,"Advantage Insurance Agency, Inc.","7311 Clinton Hwy Suite B1, Powell, TN 37849, USA",(865) 328-7778,,36.0152663,-84.0462637,4.9,35
ChIJe5XAVMEXXIgRzyXhoyamEyI,"Meridian Insurance, Inc.","6025 Brookvale Ln Suite 208, Knoxville, TN 37919, USA",(937) 567-8900,insurance_agents,35.9370083,-84.0075739,4.9,205
ChIJQ1hIXFMlXIgRddhn5-pPMoY,Bailey Insurance Service,"9219 Middlebrook Pike STE 100, Knoxville, TN 37931, USA",(865) 691-9111,,35.9438164,-84.0954296,4.5,39
ChIJ-ywiZMQ3XIgRxbE6OvWaOH0,Steve Pyatt Insurance,"205 E Weaver St, Clinton, TN 37716, USA",(865) 457-2968,,36.105425,-84.1286173,4.7,48
ChIJ7wbkWcwhXIgRSHywIVIx0ek,Homefirst Agency Inc,"5000 Clayton Rd, Maryville, TN 37804, USA",(800) 804-9389,,35.808958,-83.948441,4.4,1679
ChIJecjcB2MVXIgRHDhhgrGTcvg,Bob Johnson Insurance Inc,"7121 Afton Dr, Knoxville, TN 37918, USA",(865) 922-3111,,36.07959719999999,-83.9287429,4.9,42
ChIJyRCbXLU9XIgRtiqGXvVcz7w,A B Insurance Agency Now Part of Valley Creek Insurance Group,"705 W Inskip Dr, Knoxville, TN 37912, USA",(865) 371-8001,insurance_agents,36.002771,-83.9733165,4.8,72
ChIJ1UMiUHhI0AMRtSaD-x75BNA,Apex Insurance,"817 W Broadway Ave, Maryville, TN 37801, USA",(865) 895-4169,,35.74940309999999,-83.98044089999999,5,105
ChIJhfaILbE9XIgRqB5Q0DdTE6M,Carr Insurance Group,"3508 E Lamar Alexander Pkwy, Maryville, TN 37804, USA",(865) 688-1212,,35.7572867,-83.8885827,4.9,31
ChIJq6qqqroVXIgRB5U4eUYW-Jk,Greenway Insurance Agency,"2615 Greenway Dr, Knoxville, TN 37918, USA",(865) 689-6254,insurance_agents,36.0213892,-83.9221211,4.3,12
ChIJBwio3sIZXIgRGXV8tPrvbqw,Dott Baker Insurance Agency,"6334 Chapman Hwy, Knoxville, TN 37920, USA",(865) 577-2566,insurance_agents,35.92155109999999,-83.87067619999999,4.9,44
ChIJLQf9Gn49XIgRNULm5f_o90E,Shafer Insurance Agency,"1100 Marion St #200, Knoxville, TN 37921, USA",(865) 546-0761,insurance_agents,35.97504199999999,-83.93223789999999,4.9,184
ChIJtZoU420lXIgRY0AqDshtKWI,Brian Chapman - GEICO Insurance Agent,"7824 Kingston Pike, Knoxville, TN 37919, USA",(865) 347-5111,,35.9258432,-84.043617,4.1,393
ChIJCfwkFsQXXIgR7uvP8O06tQI,Applegate Insurance Agency,"301 S Gallaher View Rd # 229, Knoxville, TN 37919, USA",(865) 240-2348,,35.9188883,-84.05994369999999,5,171
ChIJXYZv9Oo-XIgRTpmADlOHa8w,Mountain Valley Insurance,"530 E Emory Rd 2nd floor, Powell, TN 37849, USA",(865) 859-0591,,36.0502098,-83.99403149999999,4.9,21
ChIJ_7p7WLUXXIgR8maGw8NxHuM,Direct Auto Insurance,"1423 E Magnolia Ave, Knoxville, TN 37917, USA",(865) 637-4945,insurance_agents,35.9782992,-83.9106053,4.3,116
ChIJt_CvtFojXIgR3VftUJUY3PY,Whedbee Insurance Agency,"6426 Baum Dr, Knoxville, TN 37919, USA",(865) 584-2275,insurance_agents,35.9279988,-84.0061839,4.9,22
ChIJ53bZVbRHXIgRE-xqNU2VHLg,Farm Bureau Insurance,"2204 N Charles G Seivers Blvd, Clinton, TN 37716, USA",(865) 463-5050,,36.1617083,-84.0877471,4.9,202
ChIJUV8Ss3cvXIgRSVKH8P-fEPE,Beacon Insurance Advisers,"150 Fox Rd, Knoxville, TN 37922, USA",(865) 213-2111,,35.9001175,-84.11441669999999,4.9,133
ChIJq1dy_6U3XIgRypcubT00_74,Farm Bureau Insurance,"206 Hiway Dr, Clinton, TN 37716, USA",(865) 457-1633,,36.08196470000001,-84.1327745,4.5,101
ChIJIY2uXgIlXIgRcr_Mx2Vjy-w,YNIA,"6906 Kingston Pike # 201, Knoxville, TN 37919, USA",(865) 327-6811,insurance_agents,35.9317652,-84.019825,5,28
ChIJ6dyXBKYuXIgRmjAqBvGvx_Y,Graham and Cook Insurance,"11911 Kingston Pike suite 101-b, Knoxville, TN 37934, USA",(865) 671-0754,,35.8730352,-84.1803017,4.3,23
ChIJU1tbbU8jXIgR3T6j8qppTLg,Inter-Agency Insurance Services,"6209 Baum Dr, Knoxville, TN 37919, USA",(865) 637-4519,insurance_agents,35.9302305,-84.0027116,4.9,58
ChIJRX9tNvQVXIgRUmf4BnP-27U,Harrington Insurance Agency,"3209 Garden Dr, Knoxville, TN 37918, USA",(865) 687-9968,insurance_agents,36.0410784,-83.92877290000001,4.1,12
ChIJz6J_USYYXIgR7DDiKQOGOj4,Direct Auto Insurance,"4556 Chapman Hwy, Knoxville, TN 37920, USA",(865) 573-7111,insurance_agents,35.932986,-83.90234799999999,4.6,69
ChIJa44ash0-XIgRccbrgI3xTL0,"CL Butcher Insurance Agency, LLC","401 Hotel Rd, Knoxville, TN 37918, USA",(865) 689-5482,insurance_agents,36.0375057,-83.9344606,5,16
ChIJu8LiCNGfXogRpBmHgiDlH5o,Farm Bureau Insurance,"324 Ellis Ave, Maryville, TN 37804, USA",(865) 982-7093,,35.756351,-83.9671709,4.8,237
ChIJp407Af08XIgRssxdvWCh2t4,Farm Bureau Insurance,"4315 Kingston Pike #150, Knoxville, TN 37919, USA",(865) 525-4187,insurance_agents,35.9426184,-83.9771918,4.5,164
ChIJhVOCklAjXIgReu2iBkYIGpE,Tate Insurance Group,"6423 Deane Hill Dr, Knoxville, TN 37919, USA",(865) 862-8233,insurance_agents,35.9304737,-84.0095523,4.3,43
ChIJ8zsokp8vXIgRoKd8rjXNbMo,RightWay Insurance,"111 Center Park Dr STE 106, Knoxville, TN 37922, USA",(865) 293-7520,,35.9038745,-84.1216116,5,202
ChIJ9cBKt8EuXIgRtVZU0ADkzho,Farm Bureau Insurance,"11408 Kingston Pike #200, Farragut, TN 37934, USA",(865) 671-4100,,35.8802544,-84.1616116,4.8,131
ChIJefZPvC6eXogRvx8j24jhWmQ,Farmers Insurance - Charlotte Chance,"314 Home Ave, Maryville, TN 37801, USA",(865) 982-5253,,35.7583321,-83.98008659999999,4.8,54
ChIJ65HuMbcXXIgR3YgdcTFW4BA,Freeway Insurance,"2001 N Broadway D, Knoxville, TN 37917, USA",(865) 392-7200,insurance_agents,35.9907688,-83.92175170000002,5,53
ChIJ53bab_0VXIgRCw7d23BYZWc,Tennessee State Insurance,"2904 Tazewell Pike suite d, Knoxville, TN 37918, USA",(865) 688-8497,insurance_agents,36.0232347,-83.9237168,4.8,24
ChIJP43x-9slXIgRBm-OrIjQwkw,Comparion Insurance Agency,"4315 Kingston Pike #210, Knoxville, TN 37919, USA",(865) 539-0039,insurance_agents,35.9424449,-83.9783798,4,84
ChIJr2KsR8QkXIgRGfVo2Hbl73E,"TIS Insurance Services, Inc.","1900 N Winston Rd #100, Knoxville, TN 37919, USA",(865) 691-4847,,35.9275465,-84.044744,4.6,36
ChIJp78bpzk_XIgRpFy-FljS6Ss,Sharp Insurance Agency,"3605 Neal Dr, Knoxville, TN 37918, USA",(865) 922-2744,,36.0711671,-83.93554499999999,4.3,15
ChIJPezaqEOeXogRghJqDvJBHY8,Farm Bureau Insurance,"1716b W Broadway Ave, Maryville, TN 37801, USA",(865) 982-2559,,35.735102,-83.99187959999999,4.9,339
ChIJbUwNO6UuXIgR2fCagd5uH6s,Josh Ellis - State Farm Insurance Agent,"11826 Kingston Pike #120, Knoxville, TN 37934, USA",(865) 223-5461,,35.8738025,-84.17578569999999,5,195
ChIJUSdCCTIgXIgRT6EMTSE8O1U,Farm Bureau Insurance,"1120 Franck St #103, Alcoa, TN 37701, USA",(865) 681-6343,,35.801999,-83.9443448,4.9,300
ChIJbRoiDbwvXIgR7Ikdbe7Zf0I,Farmers Insurance - Brenda Evans,"10207 Technology Dr STE 102, Knoxville, TN 37932, USA",(865) 357-0678,,35.9178727,-84.12849159999999,4.9,64
ChIJJXj0q_kVXIgR3bLHNS2FoLs,"Nationwide Insurance: The Yates Agency, Inc.","5038 N Broadway St, Knoxville, TN 37918, USA",(865) 689-6111,insurance_agents,36.0313196,-83.92922709999999,4.3,13
ChIJGebL_GadXogRmU6lyVi-uFU,Farm Bureau Insurance,"1770 W Lamar Alexander Pkwy, Maryville, TN 37801, USA",(865) 448-7373,,35.7544292,-84.0194813,4.5,31
ChIJPRpmIDg7XIgR3bk9L1Ci_DM,Farm Bureau Insurance,"3539 W Emory Rd, Powell, TN 37849, USA",(865) 938-4400,,36.02119,-84.05186499999999,4.7,36
ChIJCfhkJQ0lXIgRKutSiSer134,Farmers Insurance - Gary Farmer,"243 S Peters Rd, Knoxville, TN 37923, USA",(865) 470-8065,,35.9088529,-84.0798445,4.6,29
ChIJP5DZI5sbXIgRHYUlyoe-Crk,Tennessee Central Insurance,"10844 Chapman Hwy Ste B, Seymour, TN 37865, USA",(865) 428-1944,,35.8770602,-83.76714369999999,4.9,15
ChIJK7R18EOeXogRCqC-R50EdKs,Direct Auto Insurance,"1630 W Broadway Ave, Maryville, TN 37801, USA",(865) 977-4488,,35.7371853,-83.98937,4.4,131
ChIJz55uq1cjXIgRLdbvBf4uBGs,Ayres Brackfield Insurance,"118 Huxley Rd #2, Knoxville, TN 37922, USA",(865) 288-4288,,35.8954016,-84.13226630000001,4.8,77
ChIJye1AOjY8XIgRltNrKOzLnXE,Direct Auto Insurance,"5400 Clinton Hwy #103, Knoxville, TN 37912, USA",(865) 293-3051,insurance_agents,36.0047226,-83.98161859999999,4.4,93
ChIJF-y-GscFXIgRklFoK4C3U0A,Farmers Insurance - Jason Cardwell,"11212 Chapman Hwy #105, Seymour, TN 37865, USA",(865) 444-0737,,35.8724419,-83.7592627,5,37
ChIJQUDcxmwlXIgRLwgmZwnH45A,Core Insurance Advisors,"4315 Kingston Pike Ste 210, Knoxville, TN 37919, USA",(877) 404-8060,insurance_agents,35.9424557,-83.9783629,5,117
ChIJR6iO8vMlXIgRbTfl8G9UFl4,William Blount Insurance Advisors,"9700 Westland Dr STE 102, Knoxville, TN 37922, USA",(865) 588-7000,,35.8750837,-84.0951803,4.9,112
ChIJpQBXGnAlXIgRm6Y42BFd2J4,Direct Auto Insurance,"9278 Kingston Pike, Knoxville, TN 37922, USA",(865) 691-9666,,35.91036,-84.08803170000002,4.6,83
ChIJAQAAAEQlXIgRgUrzZ9K45A0,IRM Insurance Knoxville,"11002 Kingston Pike, Knoxville, TN 37934, USA",(865) 579-0500,,35.8895163,-84.146716,5,135
ChIJVw0nmYMvXIgR4iW9zrrdcsw,Ryan Mahoney Insurance Agency,"105 Land Oak Rd, Knoxville, TN 37922, USA",(865) 671-1200,,35.9000584,-84.127715,4.9,60
ChIJVf4tcQovXIgRwIKZaPDOfn8,Mansour Hasan - State Farm Insurance Agent,"10811 Kingston Pike, Knoxville, TN 37934, USA",(865) 690-7100,,35.893969,-84.1425682,4.9,211
ChIJJ-HxLEslXIgRgnAyb_q0DeA,Mike Lewis - State Farm Insurance Agent,"8533 Middlebrook Pike, Knoxville, TN 37923, USA",(865) 694-9118,,35.9441784,-84.0682965,5,171
ChIJdZubEf0VXIgRGQENBeeQLG8,Penny Kleinschmidt - State Farm Insurance Agent,"4704 N Broadway, Knoxville, TN 37918, USA",(865) 688-5072,insurance_agents,36.024303,-83.92600250000001,4.9,325
ChIJ7UcTmu4-XIgRV9ECV2NeSVQ,Ryan Nichols - State Farm Insurance Agent,"7043 Maynardville Pike STE 16, Knoxville, TN 37918, USA",(865) 947-6560,,36.0762796,-83.9279002,4.8,311
ChIJqwe6DHYvXIgRy_SMD2Tt3eo,Vince Lewis - State Farm Insurance Agent,"9648 Kingston Pike #1, Knoxville, TN 37922, USA",(865) 693-7541,,35.9064566,-84.10726919999999,5,201
ChIJpS5SJpMlXIgROSdujlQFueI,Lamons Insurance & Bonds,"8913 Town and Country Cir #1217, Knoxville, TN 37923, USA",(865) 660-0170,,35.9178647,-84.0856907,4.8,18
ChIJy98b_SqeXogR3FWZ8gC6ckg,All American Insurance Services,"352 Lindsay St C, Alcoa, TN 37701, USA",(865) 681-3500,,35.7622529,-83.97681990000001,5,12
ChIJt1bIkm8vXIgR_ukdqfy6ifI,Beach Mountain Insurance Group,"207 Fox Rd Suite A, Knoxville, TN 37922, USA",(888) 254-3599,,35.8991516,-84.11532450000001,5,18
ChIJfdRZ7CE6XIgReiNb5YwHd-I,Sage Kohler - State Farm Insurance Agent,"11519 Hardin Valley Rd, Knoxville, TN 37932, USA",(865) 240-3221,,35.930449,-84.189016,4.9,217
ChIJ5ZAcJOAlXIgRsPSrEXaiq2o,Adriane Kaufman at Comparion Insurance Agency,"4315 Kingston Pike #210, Knoxville, TN 37919, USA",(865) 824-4658,insurance_agents,35.9419724,-83.976925,5,41
ChIJ4WMgmTIkXIgRnOqtd9EH2Xw,Farm Bureau Insurance,"9309 S Northshore Dr, Knoxville, TN 37922, USA",(865) 769-7602,,35.8653597,-84.062679,5,61
ChIJuc3bBWIRXIgR4pT5baE1st0,Farm Bureau Insurance,"6404 Asheville Hwy, Knoxville, TN 37924, USA",(865) 219-1906,insurance_agents,36.017011,-83.81982219999999,4.7,82
ChIJmVUgq9GfXogRWRhuNuCpkQg,ETI East Tennessee Insurors,"314 High St, Maryville, TN 37804, USA",(865) 977-6853,,35.7556187,-83.9665351,4.3,11
ChIJbZwzX40vXIgRl9vkpQ84-So,Morton Insurance Group - Kevin Morton & Kristilynn Morton,"10407 Hickory Path Way, Knoxville, TN 37922, USA",(865) 232-0281,,35.8987138,-84.126549,5,17
ChIJ_26lFfEVXIgR_ub_02WpF_A,Knoxville Insurance Agency,"3224 Greenway Dr, Knoxville, TN 37918, USA",(865) 855-9654,insurance_agents,36.0270641,-83.9090863,5,6
ChIJo2Dn0U07XIgR6PMTeDwjfB4,Premier Insurance GP,"301 S Gallaher View Rd #118, Knoxville, TN 37919, USA",(865) 584-4352,,35.9190848,-84.0596929,3,2
ChIJKXPhKYrRNQoRyl2YyCkgH6k,Marble City Insurance,"6700 Baum Dr #5, Knoxville, TN 37919, USA",(865) 606-8953,insurance_agents,35.9265884,-84.0107506,5,13
ChIJkWz5rHQvXIgRbxK8w5h5Avk,Valley Creek Insurance Group,"10421 Hickory Path Way #101, Knoxville, TN 37922, USA",(865) 371-8001,,35.89844009999999,-84.12702519999999,5,27
ChIJqUJ23tw3XIgRuGjTBqvbymM,Cooper Gary Insurance,"801 N Charles G Seivers Blvd, Clinton, TN 37716, USA",(865) 457-0637,,36.11007,-84.12458459999999,4.9,18
ChIJt4LPBy0WXIgRiEgBQSK4TbU,John Bailey Company,"1011 N Broadway, Knoxville, TN 37917, USA",(865) 270-4407,insurance_agents,35.98192239999999,-83.9233399,4.4,19
ChIJd5gPtxU8XIgRAaaXnf2s8YY,ISG Insurance LLC,"5418 Clinton Hwy, Knoxville, TN 37912, USA",(865) 689-1900,insurance_agents,36.0050497,-83.98290480000001,4.8,234
ChIJI_0haP0VXIgR_l_OBmN8Bdk,Knoxville Insurance Services,"2902 Tazewell Pike B, Knoxville, TN 37918, USA",(865) 688-2911,insurance_agents,36.0232502,-83.9230197,4.2,5
ChIJt-U9q7Y3XIgRpzAoIPPBdRw,Madison Insurance Group,"423 S Charles G Seivers Blvd, Clinton, TN 37716, USA",(865) 457-0981,,36.0929097,-84.1379805,4.3,23
ChIJXzp01_cVXIgRY_wexIjT1sQ,Commercial Bank Insurance,"5320 N Broadway St, Knoxville, TN 37918, USA",(865) 686-4701,insurance_agents,36.0363178,-83.9317837,5,2
ChIJ743EfoMvXIgR9mALx4bvI8o,American National - Hardin Insurance Services,"9722 A, 9722a Kingston Pike, Knoxville, TN 37922, USA",(865) 531-4854,,35.9073845,-84.10941360000001,4.8,5
ChIJgSHwN-d_ZIgR3RY6nCDJGcQ,AWB Agency LLC,"8001 Chapman Hwy Ste 5, Knoxville, TN 37920, USA",(865) 910-6902,insurance_agents,35.9024342,-83.8272425,4.9,10
ChIJPTwokp8vXIgRx5EXdQnQmcI,Robert Maatman - A&M Insurance,"111 Center Park Dr #700, Knoxville, TN 37922, USA",(865) 228-7569,,35.9038888,-84.12150249999999,5,2
ChIJH4ovr1cjXIgR-Jx6tGf5d2k,Newton Jones Agency,"6712 Kingston Pike, Knoxville, TN 37919, USA",(865) 588-3558,insurance_agents,35.9316592,-84.0144313,5,9
ChIJC_fI7SykVSsRH2JVf_7dJ8s,"First Light Insurance Group, LLC","1204 Kenesaw Ave B, Knoxville, TN 37919, USA",(865) 290-4235,insurance_agents,35.9341679,-83.9632319,5,18
ChIJ0YBq5dCfXogR5FiSz-7Dn4A,Cate Russell Insurance Inc: Satterfield Jayni,"415 High St, Maryville, TN 37804, USA",(865) 339-3412,,35.7566377,-83.96582819999999,5,6
ChIJzwur7owlXIgRgRDmCy8N1BE,"Wyatt Insurance Services, Inc., A HUB International Company","312 Prosperity Dr STE 105, Knoxville, TN 37923, USA",(865) 470-9654,,35.9237514,-84.07858,5,1
ChIJy9wFm8g8XIgReQPZMDGlM0A,SouthPoint Risk,"9050 Executive Park Dr C100, Knoxville, TN 37923, USA",(865) 584-1115,,35.9208433,-84.08361,5,18
ChIJo9SnD0aLW4gRKPoMeMI20_w,Shawn Wilmoth CCIM® United Real Estate Solutions Broker,"308 N Peters Rd Su. 225, Knoxville, TN 37922, USA",(865) 205-9353,,35.9156105,-84.091661,4.9,21
ChIJE7dFBw8lXIgRfo6uNVW7TK0,Wallace Commercial Real Estate,"813 S Northshore Dr Suite 202, Knoxville, TN 37919, USA",(865) 690-1111,commercial_real_estate,35.9247139,-83.9989427,5,2
ChIJr2rn404jXIgRWBZSjSVhDzo,"Billy Houston Group, Realty Executives","124 N Winston Rd Suite 201, Knoxville, TN 37919, USA",(865) 577-7653,,35.9249799,-84.0435621,4.8,124
ChIJeSxARcEXXIgRAa20SUlWrQA,Mike Fuller Realty & Co.,"813 S Northshore Dr #202b, Knoxville, TN 37919, USA",(865) 909-7471,commercial_real_estate,35.924716,-83.9989351,4.5,8
ChIJb9rbjEUjXIgRpN1lfOsHVVE,Goldman Partners Realty,"109 Circle Ln, Knoxville, TN 37919, USA",(865) 444-3240,commercial_real_estate,35.9330203,-84.01276969999999,4.6,11
ChIJyUyZ8N8lXIgRC2-sZ-IggWI,Honors Real Estate Services - Wil Glafenhein,"115 Suburban Rd, Knoxville, TN 37923, USA",(865) 238-0002,,35.9193103,-84.0666893,4.5,55
ChIJdbALbFEjXIgRoszUBTe0uPQ,Capital Commercial Real Estate,"5820 Walden Dr, Knoxville, TN 37919, USA",(865) 769-4644,commercial_real_estate,35.9305609,-83.9981282,3,2
ChIJFR1cv8IXXIgROWQuIZmMh68,Michael Keith REALTOR - Realty Executives,"MichaelKeith, 10255 Kingston Pike, Knoxville, TN 37922, USA",(865) 269-8997,,35.9014519,-84.12566989999999,5,33
ChIJrXEvr0s9XIgR6qUXX3FXpHQ,SmartSite Commercial Real Estate,"4722 Old Kingston Pike, Knoxville, TN 37919, USA",(865) 540-6951,commercial_real_estate,35.9393425,-83.98230219999999,5,1
