address,industry,lat,lng,name,phone,place_id,rating,review_count,website
"4615 Asheville Hwy, Knoxville, TN 37914, USA",churches,36.00532889999999,-83.859005,Chilhowee Hills Baptist Church,(865) 522-2422,ChIJCYDsbroWXIgR7qWHT9jNYQE,4.4,71,http://www.chilhoweehills.org/
"1320 Spring Hill Rd, Knoxville, TN 37914, USA",churches,36.0157851,-83.86828779999999,Loveland Baptist Church,(865) 525-7002,ChIJ5fpMYp8WXIgR3E9fgkZY49o,4.7,47,http://lovelandbaptist.com/
"4103 Skyline Dr, Knoxville, TN 37914, USA",churches,35.9967662,-83.86547619999999,Living Hope Community Church Assemblies of God,(865) 862-6496,ChIJGamTBQIXXIgRRFBBXUPKtgQ,4.8,6,http://livinghopeknox.com/
"1117 Beaman Lake Rd, Knoxville, TN 37914, USA",churches,35.9915178,-83.8656642,Canaan Baptist Church,(865) 524-2842,ChIJP53OycMWXIgRJvglyhbv5JY,4.9,12,
"4904 Asheville Hwy, Knoxville, TN 37914, USA",churches,36.0049368,-83.85375069999999,Eastminster Presbyterian Church,(865) 522-2244,ChIJC4FvcrEWXIgR3U96LeDLB-w,4.5,19,http://www.epcknox.org/
"3800 Martin Luther King Jr Ave, Knoxville, TN 37914, USA",churches,35.9977258,-83.8769825,Greater Warner Tabernacle AME Zion Church,(865) 524-8040,ChIJvXLcI-0WXIgRU-pITJEAaXw,4.9,19,
"206 Timothy Ave, Knoxville, TN 37914, USA",churches,36.0047544,-83.8778036,Timothy Street Baptist Church,,ChIJE2hcEJEWXIgR_mF6kHfd9vM,4.4,16,
"121 Fern St, Knoxville, TN 37914, USA",churches,35.99774350000001,-83.8758445,Fern St Missionary Baptist Church,(865) 549-7002,ChIJ9Yq72-wWXIgR5IctugeklrA,4.4,5,
"2304 Ault Rd, Knoxville, TN 37914, USA",churches,36.0158711,-83.8797869,St. Thomas the Apostle Byzantine Catholic Church,(865) 621-8499,ChIJBb74SIMWXIgRXLTXcSvpWPI,5,9,https://www.facebook.com/SaintThomasKnoxville
"2537 Fairmont Blvd, Knoxville, TN 37917, USA",churches,36.0099884,-83.9155629,Old North Abbey,(865) 309-4943,ChIJPRlqI9IXXIgRDI3Zp0y2KX0,4.6,23,https://www.oldnorthabbey.com/
"4630 Holston Dr, Knoxville, TN 37914, USA",churches,36.0030805,-83.861192,Macedonia United Methodist Church,(865) 523-6618,ChIJVVVVVREWXIgRldcJMBX-DIA,4,4,
"417 Bentley St, Knoxville, TN 37914, USA",churches,35.9929268,-83.877934,Bentley Street Christian Church,(865) 525-0231,ChIJiUUCDO4WXIgR-uhXVviGPmg,4.3,6,
"222 Kirkwood St, Knoxville, TN 37914, USA",churches,35.9995016,-83.8788124,Knoxville Trinity Seventh-day Adventist Church,(865) 524-0546,ChIJ50lspJIWXIgRq0JV5GkrGlw,4.9,12,
"2101 Ault Rd, Knoxville, TN 37914, USA",churches,36.0142829,-83.8795536,Foster Chapel Baptist Church,(865) 688-8588,ChIJw9WRJMMVXIgRmT4R13seoZI,4.7,9,https://fosterchapelbaptist.com/
"Knoxville, TN 37914, USA",churches,36.011523,-83.8761287,Christ Temple Holiness Church,(865) 971-3009,ChIJRzeL-JoWXIgRq7WLcnSagEU,5,1,
"1700 W Beaver Creek Dr, Powell, TN 37849, USA",churches,36.0250085,-84.02140349999999,Temple Baptist Church,(865) 938-8182,ChIJQ7bj7P09XIgRSCtmbfEKI90,4.6,233,http://templebaptistchurch.com/
"1015 Cedar Ln, Knoxville, TN 37912, USA",churches,36.0229552,-83.9591083,Life Church Knoxville,(865) 454-5122,ChIJP7Q1uNg9XIgR4BiTe_WUB04,4.9,28,http://lifechurchknoxville.com/
"323 W Emory Rd, Powell, TN 37849, USA",churches,36.0388684,-84.0136098,Powell United Methodist Church,(865) 938-2741,ChIJxV9QYbI-XIgRCGlYGSBuq-c,4.8,118,https://www.powellchurch.com/
"5830 Haynes-Sterchi Rd, Knoxville, TN 37912, USA",churches,36.0261583,-83.9684839,Faith Promise Church - North Knox Campus,(865) 251-2590,ChIJxy1usHg-XIgRB31wH6df9t4,4.5,131,http://faithpromise.org/
"6706 Central Ave Pike, Knoxville, TN 37912, USA",churches,36.0265858,-83.98969050000001,Trinity Community Church,(865) 688-9991,ChIJO-AnLnk-XIgRbcM_hWLzhOs,4.8,52,https://tccknox.com/
"904 Dry Gap Pike, Knoxville, TN 37918, USA",churches,36.0304606,-83.9712593,The Church at Sterchi Hills,(865) 281-8717,ChIJxdZkyX0-XIgRxm0sr8lm2pY,4.8,44,https://sterchi.church/
"1317 Callahan Dr, Knoxville, TN 37912, USA",churches,36.0179055,-84.0098,Callahan Road Baptist Church,(865) 938-3410,ChIJcW9UhQU8XIgRt1BucHVdVXo,4.7,32,http://www.callahan.church/
"414 Dante School Rd, Knoxville, TN 37918, USA",churches,36.0310078,-83.98584009999999,Dante Church of God,(865) 454-8931,ChIJmwt-WJw-XIgRBO80yjpDTM0,4.8,64,http://www.dantecog.com/
"313 Brown Dr SW, Knoxville, TN 37918, USA",churches,36.0294542,-83.98503819999999,Glory Church at Dante,(865) 689-1026,ChIJMZTJK50-XIgRXkuvBiYKQ_E,4.7,40,http://www.gcdante.com/
"6828 Central Ave Pike, Knoxville, TN 37918, USA",churches,36.029405,-83.99356440000001,New Covenant Fellowship Church,(865) 689-7001,ChIJPSkDBp8-XIgRZEQo7NXUOpU,4.6,14,https://newcovenantfellowship.us/
"714 Cedar Ln, Knoxville, TN 37912, USA",churches,36.0197035,-83.9619341,Cedar Lane United Methodist Church,(865) 688-3531,ChIJaxboj9k9XIgROOGA_-3Fw_0,4.7,21,
"6001 Central Ave Pike, Knoxville, TN 37912, USA",churches,36.0173751,-83.983018,Norwood Church of Christ,(865) 687-5383,ChIJUZn1pS88XIgRC2fHA6jl1AE,4.9,23,http://www.norwoodchurchofchrist.org/
"7212 Central Ave Pike, Powell, TN 37849, USA",churches,36.037152,-84.0003886,Glenwood Baptist Church,(865) 938-2611,ChIJjwshVrs-XIgRKWNq22RiVrI,4.7,6,http://glenwoodpowell.com/
"400 Beaver Creek Dr, Knoxville, TN 37918, USA",churches,36.0402,-83.99267379999999,Shepherd of the Hills Baptist Church,(865) 484-4066,ChIJOw6EB5c-XIgRZpZVJwB20y8,4.9,17,
"6720 Kern Rd, Knoxville, TN 37918, USA",churches,36.0309392,-83.98467529999999,Harvest Church,(865) 689-4833,ChIJsyHjVoM-XIgRCF7gsiI5wII,4.8,17,https://harvestchurchknoxville.com/
"5335 Pratt Rd, Knoxville, TN 37912, USA",churches,36.0142116,-83.96988019999999,Gospels Voice Slavic Church,(865) 566-3042,ChIJAQBcCNI9XIgR3WU_CyqqXto,4.8,17,http://gospelsvoice.com/
"1110 Ohio Ave, Knoxville, TN 37921, USA",churches,35.9881112,-83.9588699,Refreshing Springs Church of God in Christ,(865) 281-5347,ChIJO3RNdqQ9XIgRJ9kKYqeqBm0,4.6,8,
"323 W Emory Rd, Powell, TN 37849, USA",churches,36.0389775,-84.01390529999999,Powell United Methodist Child Care Center,(865) 938-2888,ChIJGY99YbI-XIgRkJYVza1yrwM,5,1,
"212 Hotel Rd, Knoxville, TN 37918, USA",churches,36.036694,-83.9342267,Fountain City United Methodist Church,(865) 689-5175,ChIJD_h4dB0-XIgRDGy0CBfJNF8,4.8,90,http://fountaincityumc.org/
"2100 Woodrow Dr, Knoxville, TN 37918, USA",churches,36.022648,-83.93872089999999,Temple Baptist Church,(865) 689-4741,ChIJs22L8v09XIgRE_ZgfKdLRq8,4.9,416,http://www.thelionofjudah.org/
"2801 Holbrook Dr, Knoxville, TN 37918, USA",churches,36.0374558,-83.9351976,Fountain City Church,(865) 689-3385,ChIJo-4CWxw-XIgRhvd9t76gOWc,4.9,48,http://www.fountaincity.church/
"5364 N Broadway St, Knoxville, TN 37918, USA",churches,36.0377163,-83.9303466,Central Baptist Church Fountain City,(865) 688-2421,ChIJ-7bqQ_YVXIgRW_fKtl1mQDg,4.6,52,http://www.cbcfc.org/
"500 Hotel Rd, Knoxville, TN 37918, USA",churches,36.0388861,-83.93398069999999,Fountain City Presbyterian Church,(865) 688-2163,ChIJ_UkeBfYVXIgRImq1Dazm1aE,5,9,http://www.fountaincitypres.org/
"3203 Tazewell Pike, Knoxville, TN 37918, USA",churches,36.0291317,-83.9209769,Fellowship North,,ChIJA8DKxqIVXIgRwMgTtDva_co,4.9,20,https://fellowshipnorthknoxville.churchcenter.com/
"2001 Highland Dr, Knoxville, TN 37918, USA",churches,36.0247147,-83.9415868,Grace Community Church,(865) 687-4311,ChIJj-zc6gc-XIgR9ZUF0rxV2fE,4.8,13,http://www.graceknoxville.com/
"4914 Jacksboro Pike, Knoxville, TN 37918, USA",churches,36.0293235,-83.9215268,Smithwood Baptist Church,(865) 689-5448,ChIJjR2NNPsVXIgRVLLOk3krS6c,4.4,11,
"Knoxville, TN 37918, USA",churches,36.037598,-83.9296444,Central Baptist Church,(865) 688-2421,ChIJN_q4T_YVXIgREUyAHMUPkcQ,5,2,https://cbcfc.org/
"5500 Aster Rd, Knoxville, TN 37918, USA",churches,36.0335852,-83.9419253,Fountain City United Methodist Church Cemetery,(865) 689-5175,ChIJOzH0RQU-XIgRfOgTRq7RVuA,4,1,
"2619 Holbrook Dr, Knoxville, TN 37918, USA",churches,36.0358758,-83.93687419999999,Christian Church of Fountain,(865) 687-5730,ChIJBaehmxw-XIgRHArq3mlqUi0,5,2,
"3521 Old Valley View Dr, Knoxville, TN 37917, USA",churches,36.020959,-83.9051807,Valley View Baptist Church,(865) 523-0062,ChIJA76xVd8VXIgRr9lbmuidMMM,4.7,45,http://vvbcknox.com/
"3320 New Beverly Baptist Church Rd, Knoxville, TN 37918, USA",churches,36.0355549,-83.89082330000001,New Beverly Baptist Church,(865) 546-0001,ChIJk0HzwMwVXIgRiBNeHMj_Mmw,4.5,28,http://www.newbeverly.org/
"4624 Nora Rd NE, Knoxville, TN 37918, USA",churches,36.0234575,-83.91488760000001,New Fellowship Baptist Church,(865) 688-1073,ChIJ9wgv6OEVXIgR_rFRQtzzNaE,4.4,26,http://www.newfellowshipbaptnorard.org/
"3305 Alice Bell Rd, Knoxville, TN 37917, USA",churches,36.0215408,-83.89162300000001,Alice Bell Baptist Church,(865) 522-0137,ChIJYS6SY9UVXIgRCYeCocNr64c,4.7,25,http://www.alicebellbaptist.org/
"4008 Tazewell Pike, Knoxville, TN 37918, USA",churches,36.0374869,-83.91270569999999,Northside Christian Church (Disciples of Christ),(865) 687-2511,ChIJN_KXk-kVXIgRbvPE_n8sZDQ,4.6,27,http://northsidedisciple.com/
"3702 Knox Ln, Knoxville, TN 37917, USA",churches,36.0208581,-83.8990239,Juniper Church,(865) 951-6238,ChIJ7_cLmGEXXIgRxJk_hShh-Jo,5,18,http://www.juniperchurch.com/
"4301 Greenway Dr, Knoxville, TN 37918, USA",churches,36.0322924,-83.89712659999999,Old Beverly Baptist Church,(865) 789-0680,ChIJ1cv0KM4VXIgRcWOqMhwcxrE,4.7,7,http://oldbeverly.com/
"3814 Oakland Dr, Knoxville, TN 37918, USA",churches,36.0333731,-83.91189899999999,The Pillar & Ground of the Truth Ministries,,ChIJvf_qXegVXIgR-scarjap8Io,4.7,3,
"4230 Washington Pike, Knoxville, TN 37917, USA",churches,36.0177577,-83.88846029999999,Highest Praise Christian Church,(865) 310-1117,ChIJf8KT9zUXXIgREsWMgwwp8o0,5,6,
"3702 Knox Ln, Knoxville, TN 37917, USA",churches,36.0208516,-83.8989647,Knoxville City Church,,ChIJt7YbqPsuXIgRDE8Ap2cMu6g,5,1,
"3711 Buffat Mill Rd, Knoxville, TN 37914, USA",churches,36.01458119999999,-83.889892,Iglesia Evangelica Eben-Ezer,(865) 585-1369,ChIJF99R3jcXXIgROHj7rcVpqnk,4.8,6,
"2909 N Broadway, Knoxville, TN 37917, USA",churches,35.9986244,-83.9254832,Ministerios Apostolicos Nueva Esperanza INTL,,ChIJ-VkISiIWXIgR-FG3IJCgX6M,5,2,
"2800 Mill Rd, Knoxville, TN 37924, USA",churches,36.0385617,-83.8683063,Buffat Heights Baptist Church,(865) 524-1204,ChIJ57WZOz4UXIgRnmgDcUoEGJM,4.6,39,https://www.buffatheights.org/
"5803 Millertown Pike, Knoxville, TN 37924, USA",churches,36.0399282,-83.8551746,North Acres Baptist Church,(865) 313-2992,ChIJZffjDA0UXIgRTmB2iGV77DA,4.8,36,http://www.northacresbaptist.com/
"2900 Knoxville Center Dr, Knoxville, TN 37924, USA",churches,36.0317506,-83.8777817,OneLife Church - East Campus,(865) 238-4242,ChIJ90gGtjoUXIgRP83ZIkPcZWM,4.8,30,http://www.onelifeknox.com/
"2809 Addison Dr, Knoxville, TN 37918, USA",churches,36.0218459,-83.9173933,Greenway Baptist Church,(865) 687-5369,ChIJ_33f3QkWXIgRUOTEcYwmSw4,3.3,3,
"1401 Cecil Ave, Knoxville, TN 37917, USA",churches,35.9913304,-83.9190931,Family Bible Church,(865) 351-1983,ChIJ6S9MGEAVXIgR-cDX48Gw9hk,5,1,https://familybiblechurchknox.org/
"Knoxville, TN 37914, USA",churches,36.0202586,-83.87178759999999,Springhill Missionary Baptist Church,(865) 546-2382,ChIJa2bOoyAUXIgRifMo0UyDjuY,4.9,7,
"5667 Washington Pike, Knoxville, TN 37918, USA",churches,36.04340639999999,-83.8778018,Oak Grove AME Zion Church,(865) 523-3903,ChIJbz9JjUcUXIgRM0Sx0e75lsQ,4.3,10,
"4508 Millertown Pike, Knoxville, TN 37917, USA",churches,36.0234675,-83.88050659999999,Iglesia Caminando Con Jesus,(865) 523-2660,ChIJhT5n8ygUXIgRnu0_4XiWfCA,4.8,28,https://www.facebook.com/p/Iglesia-cristiana-caminando-con-jesusKNOX-100057385662726/
"1401 Paramount Rd, Knoxville, TN 37924, USA",churches,36.0317727,-83.8323446,John Sevier Baptist Church,(865) 546-1068,ChIJq7EU5-4TXIgRMl18FGZLmRs,4.4,11,http://www.johnsevierbc.com/
